employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Salary
61058,Analytics,region_22,Bachelors,m,other,1,30,4,7,1,0,82,80865.31
73580,Sales & Marketing,region_11,Bachelors,m,sourcing,1,29,2,2,0,0,45,55155.02
8642,Technology,region_7,Bachelors,f,sourcing,2,32,4,8,0,0,84,78923.16
69179,Procurement,region_7,Masters & above,m,sourcing,1,38,3,10,0,0,70,59024.79
68368,Operations,region_2,Bachelors,f,sourcing,1,41,2,5,0,0,63,85858.03
1689,Technology,region_2,Bachelors,f,other,1,54,5,10,0,0,78,67286.84
17382,Analytics,region_31,Bachelors,m,other,2,34,4,5,0,0,86,99992.33
55806,R&D,region_22,Masters & above,m,sourcing,1,31,5,1,0,0,90,48042.2
17251,Sales & Marketing,region_22,Bachelors,m,referred,1,29,3,2,1,0,50,58272.03
21764,Operations,region_28,Bachelors,m,other,1,34,1,6,0,0,54,53427.93
37443,Operations,region_6,Bachelors,f,other,1,25,5,3,1,0,62,64813.73
21472,Sales & Marketing,region_28,Masters & above,m,sourcing,1,37,5,11,1,0,46,37488.22
33983,Sales & Marketing,region_2,Masters & above,f,sourcing,1,36,3,8,0,0,51,35313.42
2034,Sales & Marketing,region_2,Bachelors,m,sourcing,1,39,5,10,1,0,51,43917.9
19694,Sales & Marketing,region_32,Bachelors,m,sourcing,2,30,,1,0,0,51,78283.5
35446,Sales & Marketing,region_2,Bachelors,m,other,2,44,2,12,0,0,46,35586.77
20412,Operations,region_2,Bachelors,m,other,1,25,5,3,1,0,57,90647.43
69907,Technology,region_29,Masters & above,m,other,1,38,4,10,1,0,79,34410.8
1395,Procurement,region_14,Bachelors,m,sourcing,3,35,3,7,0,0,69,45419.57
8819,Operations,region_29,Bachelors,m,other,4,34,4,2,1,0,58,38390.06
15659,Sales & Marketing,region_30,Bachelors,m,sourcing,1,31,1,3,1,0,45,82499.18
9543,Sales & Marketing,region_22,Bachelors,m,other,1,49,5,7,0,0,53,97424.76
24841,Sales & Marketing,region_12,Bachelors,m,other,1,32,3,3,1,0,45,95638.17
10894,R&D,region_26,Masters & above,m,sourcing,1,30,2,5,0,0,84,49728.66
64623,Procurement,region_2,Bachelors,f,sourcing,3,25,3,5,0,0,71,64241.69
37658,Operations,region_2,Bachelors,f,other,1,58,1,18,1,0,56,96132.46
66241,Finance,region_2,Bachelors,f,sourcing,1,30,5,7,1,0,59,57049.27
48703,Analytics,region_31,Bachelors,m,other,1,28,3,4,0,0,82,56499.88
78005,Operations,region_22,Bachelors,f,other,2,34,5,4,0,0,72,60819.28
52953,Sales & Marketing,region_2,,m,sourcing,1,45,1,5,0,0,46,81615.33
32217,Analytics,region_31,Bachelors,m,sourcing,1,33,4,6,0,0,88,73238.57
30152,Operations,region_15,Bachelors,f,other,1,32,1,3,0,0,61,53176.07
18370,Operations,region_31,Bachelors,m,sourcing,1,27,4,2,1,0,59,56433.64
65467,Sales & Marketing,region_2,Bachelors,m,sourcing,1,28,1,2,0,0,51,93783.43
33284,HR,region_22,Bachelors,m,other,1,31,1,4,0,0,52,68690.32
69217,Procurement,region_4,Masters & above,f,sourcing,1,41,1,7,0,0,72,83486.26
1102,Sales & Marketing,region_4,Bachelors,m,sourcing,1,50,5,17,0,0,53,45282.32
31569,Procurement,region_30,Bachelors,f,other,1,34,3,6,0,0,70,38545.26
55408,Sales & Marketing,region_7,Bachelors,f,other,1,31,,1,0,0,45,68146.05
37048,Sales & Marketing,region_22,Bachelors,m,referred,1,30,4,9,1,0,45,61763.2
17754,Sales & Marketing,region_2,Bachelors,m,sourcing,1,27,,1,1,0,49,84769.21
23273,Analytics,region_31,Bachelors,m,sourcing,1,31,5,7,1,0,82,64613.68
59813,Technology,region_26,Masters & above,m,sourcing,1,32,3,8,0,0,79,96575.82
56702,Operations,region_22,Bachelors,m,other,1,23,2,2,0,0,59,94380.7
77507,Procurement,region_2,Masters & above,f,referred,1,38,5,3,1,0,70,97150.57
78162,Sales & Marketing,region_9,Masters & above,m,other,1,30,3,4,1,0,49,83708.24
26620,Sales & Marketing,region_29,Bachelors,m,other,1,25,,1,0,0,50,90444.25
46486,Procurement,region_4,Masters & above,m,sourcing,1,41,4,2,0,0,71,43495.22
11295,Procurement,region_23,Bachelors,m,sourcing,1,33,5,6,1,0,68,47424.67
13170,Operations,region_31,Bachelors,m,sourcing,1,40,3,4,0,0,57,70944.97
74990,Sales & Marketing,region_7,Bachelors,m,referred,1,32,5,2,1,0,52,73796.35
19304,Sales & Marketing,region_25,Masters & above,m,sourcing,1,36,5,8,0,0,66,49070.75
23449,HR,region_32,Bachelors,f,sourcing,1,32,3,7,1,0,51,34780.87
14224,Operations,region_31,Masters & above,m,sourcing,1,40,1,5,0,0,62,59913.78
49080,HR,region_4,Bachelors,m,sourcing,1,31,1,7,1,0,51,86136.69
67183,Finance,region_2,Bachelors,f,sourcing,1,43,3,14,0,0,60,41630.58
12615,Operations,region_3,Bachelors,m,sourcing,1,29,3,4,0,0,61,50772.82
58395,Sales & Marketing,region_23,Masters & above,m,sourcing,1,39,4,8,0,0,52,42569.71
45339,Analytics,region_22,Bachelors,m,sourcing,1,29,,1,1,0,85,87047.58
54855,Technology,region_2,Bachelors,f,other,1,49,4,16,0,0,80,94954.84
6999,Technology,region_1,Masters & above,f,sourcing,1,32,3,7,1,0,78,85391.68
77341,Sales & Marketing,region_26,,m,other,2,31,3,4,0,0,52,41046.75
7743,Finance,region_22,Bachelors,m,sourcing,2,29,,1,0,0,57,97366.45
59568,Legal,region_2,Masters & above,m,sourcing,1,35,3,6,1,0,58,61454.67
54571,Operations,region_7,Bachelors,m,sourcing,1,58,5,8,0,0,59,42151.68
6141,Finance,region_32,Bachelors,m,sourcing,1,31,3,8,0,0,59,65507.93
32287,Sales & Marketing,region_10,Bachelors,m,other,2,36,3,9,0,0,49,77438.52
72442,Sales & Marketing,region_29,Bachelors,m,other,1,26,,1,0,0,47,58042.33
59088,Operations,region_27,Bachelors,m,sourcing,1,36,5,5,0,0,72,68261.77
62596,Technology,region_2,Bachelors,f,sourcing,2,34,3,5,0,0,82,31188.49
63819,Procurement,region_2,Masters & above,f,other,1,52,5,16,1,0,69,50236.43
1019,Sales & Marketing,region_31,Bachelors,f,sourcing,1,34,4,7,0,0,48,44437.92
401,Sales & Marketing,region_20,Masters & above,m,other,1,41,4,14,0,0,52,54702.95
59805,Sales & Marketing,region_2,Bachelors,m,other,2,30,1,4,0,0,50,74473.95
16016,Sales & Marketing,region_28,,m,other,1,34,3,2,0,0,46,39548.74
31350,Operations,region_21,Masters & above,m,other,1,35,4,7,1,0,60,43079.76
33076,Sales & Marketing,region_25,Masters & above,m,sourcing,1,37,4,9,1,0,62,56967.15
14590,Operations,region_27,Bachelors,f,other,1,26,4,3,0,0,58,86400.79
72923,Analytics,region_2,Bachelors,m,other,3,33,3,4,0,0,81,85346.2
44981,Technology,region_2,Bachelors,m,other,1,57,4,5,0,0,79,46595.46
22709,Sales & Marketing,region_2,Bachelors,m,referred,1,36,3,4,0,0,48,87139.36
14525,HR,region_5,Bachelors,m,other,1,24,5,1,1,0,89,85027.44
37103,Operations,region_32,Bachelors,f,other,1,41,3,6,0,0,61,83938.71
24179,HR,region_29,Bachelors,m,other,1,30,3,5,0,0,52,64245.13
61443,Operations,region_16,Masters & above,m,sourcing,1,49,1,11,0,0,55,30513.62
9469,Operations,region_4,Masters & above,m,other,1,37,4,5,0,0,57,51414.66
46755,Sales & Marketing,region_14,Masters & above,m,sourcing,1,32,2,5,0,0,48,37890.85
62374,Technology,region_33,Bachelors,m,other,1,41,3,7,0,0,78,53964.07
31363,Technology,region_15,Bachelors,m,sourcing,2,33,3,6,0,0,77,31220.62
72388,Operations,region_28,Bachelors,f,sourcing,1,29,5,6,1,1,57,44815.48
15283,Procurement,region_23,Bachelors,m,other,3,31,4,5,0,0,73,39376.21
46968,Finance,region_2,Bachelors,f,sourcing,2,39,3,6,1,0,62,70460.61
168,Procurement,region_1,Bachelors,m,sourcing,1,25,5,3,1,0,72,55471.24
40635,Sales & Marketing,region_22,,m,sourcing,1,24,1,2,0,0,56,32549.99
67327,HR,region_22,Bachelors,m,sourcing,1,39,3,10,0,0,54,30074.41
67235,Technology,region_7,Masters & above,m,sourcing,2,34,5,2,0,0,80,35011.18
67810,Sales & Marketing,region_2,Bachelors,f,sourcing,1,47,5,4,0,0,51,93069.01
49249,Procurement,region_2,Bachelors,f,sourcing,1,59,1,29,0,0,65,80615.09
75505,Sales & Marketing,region_22,Bachelors,m,other,3,28,,1,0,0,44,54126.84
2680,Sales & Marketing,region_2,,m,sourcing,1,25,,1,0,0,55,48830
7363,Analytics,region_22,,f,sourcing,1,28,5,5,1,0,76,81508.05
18794,Sales & Marketing,region_27,,m,sourcing,1,28,1,4,0,0,54,52812.03
58204,Operations,region_6,Bachelors,f,other,1,30,3,2,0,0,58,90233.08
56581,Sales & Marketing,region_1,Masters & above,m,other,1,33,3,4,1,0,47,45413.74
65373,Sales & Marketing,region_28,Bachelors,m,sourcing,1,27,,1,1,0,49,85502.91
78254,Operations,region_7,Bachelors,m,other,1,32,5,3,1,0,59,87671.91
64365,Operations,region_23,Masters & above,m,other,1,45,3,14,0,0,57,63945.11
72242,Sales & Marketing,region_2,,m,sourcing,1,23,3,2,0,0,55,45199.01
40000,Procurement,region_22,Bachelors,m,other,2,28,4,4,1,0,71,54751.27
35578,Sales & Marketing,region_17,Masters & above,m,sourcing,1,35,3,7,1,0,49,64435.78
26509,Analytics,region_13,Bachelors,m,other,1,36,3,6,0,0,87,71740.36
7817,Sales & Marketing,region_7,Bachelors,m,other,1,39,1,7,0,0,49,55713.62
64033,Technology,region_31,Masters & above,m,other,1,41,2,12,0,0,78,67326.49
21359,Legal,region_22,Bachelors,m,referred,1,27,5,2,1,0,52,89520.05
73657,Legal,region_2,Bachelors,m,other,1,41,4,14,0,0,62,54424.33
63092,Finance,region_25,Masters & above,m,sourcing,1,33,4,10,0,0,56,52887.92
61951,Technology,region_20,Bachelors,m,sourcing,1,30,2,5,0,0,81,47095.84
48971,Technology,region_27,Bachelors,m,other,1,26,5,2,1,1,84,52048.25
65743,Procurement,region_19,Bachelors,m,sourcing,1,30,2,2,0,0,68,66006.92
72842,Operations,region_14,Masters & above,f,other,1,40,5,8,1,0,60,46269.35
76370,Procurement,region_2,Below Secondary,f,sourcing,1,25,3,2,0,0,68,70234.81
62294,Operations,region_23,Masters & above,f,other,1,35,4,9,0,0,61,73958.11
28842,Technology,region_7,Bachelors,m,sourcing,1,31,1,5,0,0,80,73111.95
44533,Sales & Marketing,region_7,Bachelors,m,sourcing,1,35,3,9,1,0,53,53854.06
57665,Procurement,region_2,Masters & above,f,other,2,59,3,17,0,0,67,64359.96
70467,Analytics,region_2,Bachelors,m,sourcing,2,27,3,2,0,0,85,63389.53
20346,Technology,region_2,Below Secondary,f,other,1,25,3,2,0,0,78,47902.17
41903,Technology,region_7,Masters & above,f,other,2,33,1,5,0,0,81,33170.79
76492,Analytics,region_19,Bachelors,m,other,1,36,3,7,0,0,86,53038.43
22024,Procurement,region_6,Bachelors,f,other,1,32,3,4,0,0,67,54306.72
41446,Technology,region_2,Bachelors,m,other,3,39,3,4,0,0,82,58524.14
38447,Sales & Marketing,region_14,Bachelors,m,other,1,37,3,3,0,0,50,83852.41
52727,Technology,region_6,Bachelors,m,other,1,33,4,4,1,1,97,79020.68
9923,Finance,region_31,Bachelors,m,sourcing,1,26,,1,1,0,61,98661.19
30248,Operations,region_22,Masters & above,f,referred,1,37,5,3,1,0,60,83656.43
17758,Finance,region_16,Bachelors,m,sourcing,1,29,5,6,1,0,57,92542.35
67854,Analytics,region_9,,m,other,1,34,5,7,0,0,85,91335.84
34918,Analytics,region_30,Bachelors,m,other,2,27,,1,0,0,82,35861.39
26716,HR,region_11,Bachelors,m,other,1,29,3,3,1,0,46,59847.21
52526,Technology,region_5,Bachelors,m,other,1,30,4,3,1,0,74,30478.43
39706,Operations,region_22,Bachelors,m,sourcing,1,37,3,3,0,1,91,40380.1
68289,Sales & Marketing,region_22,Bachelors,m,sourcing,1,30,3,8,1,0,46,97292.09
2826,Sales & Marketing,region_27,Bachelors,f,other,1,25,5,2,0,0,49,91933.68
24902,Operations,region_2,Masters & above,m,sourcing,1,60,5,17,0,0,61,30695.75
59107,Technology,region_22,Bachelors,m,sourcing,1,28,3,2,1,0,81,52243.68
4444,Sales & Marketing,region_11,Bachelors,m,sourcing,1,47,3,5,0,0,49,33631.22
56459,Technology,region_2,Bachelors,m,other,1,27,4,3,1,0,83,49101.25
44500,Procurement,region_29,Bachelors,f,other,1,29,3,2,1,0,65,85327.83
33333,Procurement,region_13,Masters & above,f,other,1,33,1,8,0,0,67,47574.39
69893,Procurement,region_10,Masters & above,m,other,1,35,2,8,0,0,67,77725.64
4911,Sales & Marketing,region_7,Bachelors,m,sourcing,1,53,3,17,0,0,45,32113.08
10394,Operations,region_22,Masters & above,m,other,1,45,1,3,0,0,57,81869.91
47866,Sales & Marketing,region_31,,m,sourcing,1,30,3,3,0,0,46,99792.08
17596,Technology,region_22,Masters & above,f,sourcing,1,35,5,9,1,0,80,90740.95
45860,Technology,region_2,Bachelors,m,sourcing,1,43,1,10,0,0,84,43893.91
14550,Operations,region_2,Bachelors,f,sourcing,1,53,3,5,1,0,59,70571.08
58706,Sales & Marketing,region_22,Bachelors,m,sourcing,2,26,3,3,1,0,48,62945.49
16009,Sales & Marketing,region_7,Bachelors,m,sourcing,1,32,2,5,0,0,43,39891.62
77965,Procurement,region_13,Bachelors,f,sourcing,1,32,4,7,0,0,70,85201.18
35298,Sales & Marketing,region_11,Bachelors,m,sourcing,2,34,4,7,0,0,50,90004.49
20724,Technology,region_7,Masters & above,m,other,1,38,4,4,1,0,83,69964.76
46797,Sales & Marketing,region_21,Masters & above,m,other,1,28,3,5,0,0,51,96359.43
73497,Sales & Marketing,region_2,,m,other,2,26,4,3,0,0,48,88723.51
27949,Operations,region_11,Masters & above,f,sourcing,1,37,3,3,0,0,61,70490.54
62416,Operations,region_19,Bachelors,m,other,1,38,5,9,1,0,60,39765.14
50353,Operations,region_13,Masters & above,m,sourcing,1,42,5,12,1,0,57,96442.27
23335,Sales & Marketing,region_7,Masters & above,m,sourcing,1,35,5,3,1,0,52,54307.79
16037,R&D,region_26,Bachelors,m,sourcing,1,31,4,4,0,0,83,50694.52
50655,Procurement,region_1,Bachelors,m,sourcing,3,25,3,2,0,0,68,85411.81
61458,Operations,region_24,Bachelors,m,other,1,30,4,2,1,0,61,54951.27
56911,Finance,region_2,Bachelors,f,other,1,40,2,3,0,0,58,56923.21
71793,Operations,region_11,Bachelors,f,sourcing,1,27,2,4,1,0,58,70825.6
24713,Technology,region_22,Bachelors,m,sourcing,3,26,4,3,1,0,76,85464.95
52946,Sales & Marketing,region_2,Bachelors,f,other,1,24,3,3,0,0,61,86493.76
55479,Technology,region_4,Masters & above,m,other,1,47,1,14,0,0,79,35135.99
74619,Finance,region_2,Masters & above,m,other,1,57,3,14,0,0,56,99378.09
25861,Sales & Marketing,region_31,Bachelors,f,other,1,28,3,3,0,0,49,62725.86
33727,Procurement,region_4,Masters & above,f,other,1,37,3,3,0,0,67,34833.03
24503,Operations,region_25,Masters & above,m,other,1,34,5,9,0,0,61,44258.15
39178,Operations,region_7,Bachelors,m,other,2,33,2,4,1,0,53,98513.59
40020,Procurement,region_22,Bachelors,f,other,2,28,,1,0,0,69,45824.91
8134,Operations,region_2,Masters & above,f,other,1,43,3,4,0,0,62,92520.98
59916,Analytics,region_7,Bachelors,m,sourcing,2,32,5,6,1,0,87,42719.1
4314,Technology,region_33,Masters & above,m,other,1,48,3,5,0,0,81,46638.46
70107,Procurement,region_7,Bachelors,m,sourcing,1,31,3,7,0,0,71,83290.14
62055,Sales & Marketing,region_1,Masters & above,m,sourcing,1,30,3,4,1,0,51,68533.12
60204,Sales & Marketing,region_16,Bachelors,m,other,1,43,3,13,1,0,50,74505.57
26282,Operations,region_22,Masters & above,f,referred,1,36,4,8,0,0,60,42836.93
12043,Legal,region_2,Masters & above,m,sourcing,1,52,4,16,0,0,60,36571.74
29730,Technology,region_2,Bachelors,m,sourcing,1,51,3,3,0,0,76,39999.55
25026,Procurement,region_7,Masters & above,f,other,1,42,3,3,0,0,82,56269.19
35090,Analytics,region_28,Bachelors,m,sourcing,2,37,5,6,1,0,84,43771.96
62567,Sales & Marketing,region_27,Masters & above,m,other,1,36,5,9,0,0,51,69092.94
23182,Finance,region_2,Bachelors,m,other,1,33,5,9,0,0,62,58183.05
10408,Operations,region_23,Bachelors,m,sourcing,1,34,5,9,0,0,54,93520.03
43523,Operations,region_16,Masters & above,m,other,1,44,3,12,0,0,63,84402.13
39096,Sales & Marketing,region_7,Bachelors,m,other,1,43,5,5,0,0,49,64107.33
46281,Procurement,region_4,Bachelors,f,other,1,26,,1,0,0,67,51595.95
30610,Technology,region_2,Bachelors,f,referred,1,31,4,4,0,0,85,35212.87
20598,Sales & Marketing,region_31,Bachelors,m,other,1,28,5,2,0,0,53,99077.23
52230,HR,region_2,Bachelors,f,sourcing,1,32,5,6,1,0,48,38470.71
45827,Analytics,region_28,Bachelors,m,sourcing,1,40,3,6,1,0,87,81164.53
75324,Procurement,region_7,Bachelors,m,other,1,42,3,11,0,0,72,63548.81
26469,Operations,region_11,Bachelors,m,sourcing,2,29,4,5,0,0,57,37706.04
56919,Sales & Marketing,region_7,Bachelors,m,other,4,39,1,10,0,0,55,95688.53
64593,Analytics,region_2,Bachelors,m,other,2,35,2,8,0,0,89,34778.51
17011,Procurement,region_2,Masters & above,m,sourcing,5,43,3,11,0,0,65,50750.92
28689,Procurement,region_13,Masters & above,m,other,1,55,1,25,0,0,67,69743.61
65366,Technology,region_2,Masters & above,f,referred,1,55,1,19,0,0,80,92836.62
37796,Technology,region_26,Bachelors,m,sourcing,1,37,2,4,0,0,76,68669.43
25277,Operations,region_19,Bachelors,m,other,1,33,4,7,1,0,66,38333.33
10371,Procurement,region_7,Masters & above,m,other,1,31,3,2,0,0,71,59130.47
63239,Procurement,region_28,Bachelors,m,other,3,29,,1,1,0,66,96945.68
58179,Procurement,region_7,Bachelors,m,other,1,29,3,5,0,0,72,40464.63
2421,Technology,region_13,Bachelors,f,other,1,27,3,2,0,0,79,95687.95
68632,Sales & Marketing,region_23,Bachelors,m,sourcing,1,38,1,11,0,0,52,58717.22
30591,Sales & Marketing,region_6,Bachelors,m,other,1,31,1,4,1,0,45,68084.31
57907,Sales & Marketing,region_15,Bachelors,m,other,1,30,3,6,1,0,49,70229.7
56398,Technology,region_27,Below Secondary,m,sourcing,2,23,,1,1,0,85,65410.01
27010,Sales & Marketing,region_7,Bachelors,f,other,1,28,5,5,1,0,54,57696.78
58890,Operations,region_7,Bachelors,m,other,1,31,5,6,1,0,64,60108.26
41427,Sales & Marketing,region_23,Bachelors,m,other,1,32,1,5,0,0,52,73443.65
41220,Operations,region_2,Masters & above,f,sourcing,1,58,3,2,1,0,62,47760.25
39885,Operations,region_2,Bachelors,m,sourcing,1,36,3,9,0,0,55,34569.47
15665,Operations,region_28,Bachelors,f,sourcing,1,29,3,6,0,0,59,73628.7
27777,Technology,region_7,Bachelors,m,sourcing,1,28,3,5,1,0,83,85894.56
54969,Sales & Marketing,region_4,Masters & above,m,other,1,38,3,5,0,0,51,77389.73
30003,Finance,region_25,Masters & above,m,other,1,33,5,6,0,0,60,86607.11
33121,Analytics,region_28,Bachelors,m,other,2,29,3,2,0,0,85,87243.05
50090,Sales & Marketing,region_19,Bachelors,m,sourcing,1,29,5,2,1,0,45,93470.71
22846,Operations,region_22,Masters & above,f,sourcing,1,33,3,7,0,0,61,40438.33
78033,HR,region_2,Masters & above,f,other,1,50,1,16,0,0,49,53823.88
69593,HR,region_2,Bachelors,m,other,1,38,2,7,0,0,53,81141.31
27867,Procurement,region_27,Bachelors,f,sourcing,1,41,4,4,1,0,71,99288.89
63223,Analytics,region_27,,m,sourcing,1,30,5,6,1,0,87,41967.41
15734,Operations,region_15,Bachelors,m,sourcing,1,35,2,5,0,0,60,70625.69
54660,Sales & Marketing,region_2,Bachelors,f,sourcing,1,30,2,3,0,0,47,88582.3
72743,Analytics,region_6,Bachelors,m,sourcing,1,34,5,5,1,0,86,52242.93
41422,Operations,region_22,Masters & above,m,referred,1,37,4,3,0,0,63,54852.56
2675,Technology,region_15,Bachelors,m,other,3,48,3,7,0,0,82,70048.19
28156,Analytics,region_4,Bachelors,m,sourcing,1,35,4,4,0,0,87,81177.81
75657,Analytics,region_31,Bachelors,m,sourcing,1,27,5,4,1,0,89,45445.99
75336,Sales & Marketing,region_2,,m,other,1,23,,1,0,0,49,53163.31
31750,Finance,region_7,Bachelors,f,sourcing,1,29,4,4,0,0,58,66838.78
48089,Sales & Marketing,region_22,Bachelors,f,other,1,26,3,3,0,0,51,60215.95
50448,Operations,region_29,Masters & above,f,other,1,36,3,3,0,0,59,74811.14
31370,Analytics,region_7,,m,other,2,25,,1,1,0,85,37726.33
48934,Procurement,region_5,Bachelors,f,sourcing,1,34,5,4,0,0,67,65256.97
45755,Operations,region_12,Bachelors,f,other,1,27,5,5,1,0,62,54291.85
53286,Procurement,region_2,Bachelors,f,sourcing,1,39,4,5,0,0,67,50337.37
43388,Operations,region_8,Bachelors,m,other,1,28,3,8,0,0,59,70434.15
62061,Operations,region_12,Bachelors,f,other,1,37,3,12,0,0,60,90090.7
33073,Sales & Marketing,region_2,Masters & above,m,other,2,55,3,4,0,0,50,67265.25
23899,Finance,region_2,Bachelors,f,other,1,34,4,7,0,0,57,33126.64
18783,Legal,region_2,Bachelors,m,other,1,38,5,7,0,0,60,64768.37
46776,Technology,region_22,Bachelors,m,other,1,26,4,2,0,0,79,91342.3
49209,Procurement,region_22,Bachelors,f,other,1,28,5,3,1,0,74,43799.05
9468,Operations,region_3,Bachelors,f,other,1,31,5,4,1,0,61,41075.69
70405,Operations,region_2,Bachelors,m,sourcing,2,30,3,7,1,0,60,46776.09
25543,Operations,region_15,Masters & above,f,other,1,44,1,2,0,0,63,48239.71
9984,Analytics,region_22,Bachelors,f,other,1,27,,1,1,0,84,84372.22
12664,Analytics,region_31,Bachelors,m,other,1,30,2,3,0,0,86,60626.13
8910,Finance,region_2,Bachelors,m,other,3,39,5,8,1,0,63,57352.06
39010,Sales & Marketing,region_2,Bachelors,m,sourcing,1,36,3,8,0,0,50,34618.81
23415,Operations,region_22,Bachelors,m,sourcing,1,27,4,5,0,0,63,42295.38
36942,Sales & Marketing,region_31,Masters & above,m,sourcing,2,33,1,8,0,0,52,86486.69
19662,HR,region_2,Masters & above,m,other,1,31,1,7,0,0,47,53237.24
23153,Technology,region_7,Bachelors,f,other,2,30,3,5,1,0,76,40177.63
39506,Operations,region_4,Bachelors,m,other,1,26,3,3,1,0,56,86636.95
45012,Operations,region_22,Masters & above,m,other,1,32,5,6,0,0,71,70567.18
59072,Sales & Marketing,region_4,Bachelors,m,other,2,29,1,6,0,0,50,71489.23
77464,Finance,region_7,Below Secondary,m,other,1,24,,1,1,0,64,52009.43
26828,Legal,region_31,Bachelors,m,sourcing,1,29,3,3,0,0,56,54294.72
54382,Operations,region_15,Bachelors,m,referred,1,38,5,5,1,0,57,83885.61
31337,Sales & Marketing,region_2,Masters & above,m,sourcing,1,47,4,15,0,0,49,58658.05
65642,Analytics,region_2,Bachelors,m,sourcing,1,45,3,4,0,0,85,58273.26
76595,Sales & Marketing,region_2,Bachelors,f,other,1,39,2,6,0,0,52,80736.56
9623,Analytics,region_15,Masters & above,m,other,2,29,1,3,0,0,83,82473.9
21014,Sales & Marketing,region_29,Bachelors,m,other,1,29,,1,0,0,45,44371.04
